Date,US_2Y,DE_2Y,Spread
2016-03-24,0.89,-0.49,1.38
2016-03-29,0.78,-0.5,1.28
2016-03-30,0.76,-0.49,1.25
2016-03-31,0.73,-0.5,1.23
2016-04-01,0.76,-0.49,1.25
2016-04-04,0.75,-0.48,1.23
2016-04-05,0.72,-0.49,1.21
2016-04-06,0.73,-0.49,1.22
2016-04-07,0.7,-0.5,1.2
2016-04-08,0.7,-0.51,1.21
2016-04-11,0.7,-0.52,1.22
2016-04-12,0.74,-0.52,1.26
2016-04-13,0.75,-0.52,1.27
2016-04-14,0.77,-0.52,1.29
2016-04-15,0.74,-0.51,1.25
2016-04-18,0.75,-0.52,1.27
2016-04-19,0.77,-0.51,1.28
2016-04-20,0.8,-0.51,1.31
2016-04-21,0.82,-0.5,1.3199999999999998
2016-04-22,0.84,-0.5,1.3399999999999999
2016-04-25,0.85,-0.51,1.3599999999999999
2016-04-26,0.86,-0.5,1.3599999999999999
2016-04-27,0.83,-0.5,1.33
2016-04-28,0.78,-0.51,1.29
2016-04-29,0.77,-0.5,1.27
2016-05-02,0.8,-0.49,1.29
2016-05-03,0.75,-0.49,1.24
2016-05-04,0.75,-0.5,1.25
2016-05-05,0.72,-0.5,1.22
2016-05-06,0.74,-0.51,1.25
2016-05-09,0.72,-0.51,1.23
2016-05-10,0.72,-0.51,1.23
2016-05-11,0.74,-0.51,1.25
2016-05-12,0.76,-0.52,1.28
2016-05-13,0.76,-0.52,1.28
2016-05-17,0.82,-0.51,1.33
2016-05-18,0.9,-0.51,1.4100000000000001
2016-05-19,0.89,-0.5,1.3900000000000001
2016-05-20,0.89,-0.51,1.4
2016-05-23,0.91,-0.51,1.42
2016-05-24,0.92,-0.51,1.4300000000000002
2016-05-25,0.92,-0.51,1.4300000000000002
2016-05-26,0.87,-0.52,1.3900000000000001
2016-05-27,0.9,-0.52,1.42
2016-05-31,0.87,-0.51,1.38
2016-06-01,0.91,-0.52,1.4300000000000002
2016-06-02,0.89,-0.51,1.4
2016-06-03,0.78,-0.52,1.3
2016-06-06,0.8,-0.54,1.34
2016-06-07,0.78,-0.54,1.32
2016-06-08,0.78,-0.54,1.32
2016-06-09,0.77,-0.54,1.31
2016-06-10,0.73,-0.55,1.28
2016-06-13,0.73,-0.55,1.28
2016-06-14,0.74,-0.58,1.3199999999999998
2016-06-15,0.69,-0.58,1.27
2016-06-16,0.7,-0.59,1.29
2016-06-17,0.7,-0.6,1.2999999999999998
2016-06-20,0.74,-0.59,1.33
2016-06-21,0.76,-0.58,1.3399999999999999
2016-06-22,0.75,-0.59,1.3399999999999999
2016-06-23,0.78,-0.58,1.3599999999999999
2016-06-24,0.64,-0.64,1.28
2016-06-27,0.61,-0.66,1.27
2016-06-28,0.61,-0.65,1.26
2016-06-29,0.62,-0.66,1.28
2016-06-30,0.58,-0.65,1.23
2016-07-01,0.59,-0.65,1.24
2016-07-05,0.56,-0.68,1.2400000000000002
2016-07-06,0.58,-0.69,1.27
2016-07-07,0.58,-0.68,1.26
2016-07-08,0.61,-0.68,1.29
2016-07-11,0.66,-0.71,1.37
2016-07-12,0.69,-0.69,1.38
2016-07-13,0.68,-0.68,1.36
2016-07-14,0.68,-0.67,1.35
2016-07-15,0.71,-0.66,1.37
2016-07-18,0.68,-0.66,1.34
2016-07-19,0.7,-0.65,1.35
2016-07-20,0.73,-0.64,1.37
2016-07-21,0.7,-0.61,1.31
2016-07-22,0.71,-0.62,1.33
2016-07-25,0.72,-0.61,1.33
2016-07-26,0.75,-0.62,1.37
2016-07-27,0.73,-0.62,1.35
2016-07-28,0.72,-0.62,1.3399999999999999
2016-07-29,0.67,-0.61,1.28
2016-08-01,0.67,-0.63,1.3
2016-08-02,0.67,-0.61,1.28
2016-08-03,0.67,-0.6,1.27
2016-08-04,0.64,-0.6,1.24
2016-08-05,0.72,-0.62,1.3399999999999999
2016-08-08,0.74,-0.62,1.3599999999999999
2016-08-09,0.71,-0.62,1.33
2016-08-10,0.69,-0.63,1.3199999999999998
2016-08-11,0.76,-0.64,1.4
2016-08-12,0.71,-0.63,1.3399999999999999
2016-08-15,0.72,-0.63,1.35
2016-08-16,0.76,-0.62,1.38
2016-08-17,0.74,-0.62,1.3599999999999999
2016-08-18,0.71,-0.62,1.33
2016-08-19,0.76,-0.63,1.3900000000000001
2016-08-22,0.76,-0.62,1.38
2016-08-23,0.74,-0.63,1.37
2016-08-24,0.76,-0.63,1.3900000000000001
2016-08-25,0.78,-0.62,1.4
2016-08-26,0.84,-0.62,1.46
2016-08-29,0.81,-0.62,1.4300000000000002
2016-08-30,0.8,-0.62,1.42
2016-08-31,0.8,-0.63,1.4300000000000002
2016-09-01,0.78,-0.62,1.4
2016-09-02,0.8,-0.63,1.4300000000000002
2016-09-06,0.74,-0.65,1.3900000000000001
2016-09-07,0.74,-0.67,1.4100000000000001
2016-09-08,0.78,-0.68,1.46
2016-09-09,0.79,-0.65,1.44
2016-09-12,0.79,-0.63,1.42
2016-09-13,0.8,-0.64,1.44
2016-09-14,0.77,-0.64,1.4100000000000001
2016-09-15,0.74,-0.65,1.3900000000000001
2016-09-16,0.77,-0.66,1.4300000000000002
2016-09-19,0.79,-0.66,1.4500000000000002
2016-09-20,0.79,-0.66,1.4500000000000002
2016-09-21,0.79,-0.67,1.46
2016-09-22,0.79,-0.67,1.46
2016-09-23,0.77,-0.67,1.44
2016-09-26,0.76,-0.68,1.44
2016-09-27,0.75,-0.71,1.46
2016-09-28,0.75,-0.7,1.45
2016-09-29,0.73,-0.69,1.42
2016-09-30,0.77,-0.7,1.47
2016-10-04,0.82,-0.7,1.52
2016-10-05,0.85,-0.68,1.53
2016-10-06,0.86,-0.68,1.54
2016-10-07,0.83,-0.66,1.49
2016-10-11,0.87,-0.67,1.54
2016-10-12,0.87,-0.67,1.54
2016-10-13,0.85,-0.67,1.52
2016-10-14,0.84,-0.66,1.5
2016-10-17,0.81,-0.65,1.46
2016-10-18,0.82,-0.66,1.48
2016-10-19,0.81,-0.67,1.48
2016-10-20,0.84,-0.66,1.5
2016-10-21,0.84,-0.67,1.51
2016-10-24,0.84,-0.67,1.51
2016-10-25,0.86,-0.66,1.52
2016-10-26,0.86,-0.65,1.51
2016-10-27,0.87,-0.63,1.5
2016-10-28,0.86,-0.62,1.48
2016-10-31,0.86,-0.62,1.48
2016-11-01,0.83,-0.62,1.45
2016-11-02,0.81,-0.64,1.4500000000000002
2016-11-03,0.81,-0.63,1.44
2016-11-04,0.8,-0.64,1.44
2016-11-07,0.82,-0.64,1.46
2016-11-08,0.87,-0.64,1.51
2016-11-09,0.9,-0.64,1.54
2016-11-10,0.92,-0.63,1.55
2016-11-14,1.0,-0.6,1.6
2016-11-15,1.02,-0.63,1.65
2016-11-16,1.0,-0.63,1.63
2016-11-17,1.04,-0.64,1.6800000000000002
2016-11-18,1.07,-0.64,1.71
2016-11-21,1.08,-0.68,1.7600000000000002
2016-11-22,1.07,-0.71,1.78
2016-11-23,1.12,-0.74,1.86
2016-11-25,1.12,-0.75,1.87
2016-11-28,1.11,-0.76,1.87
2016-11-29,1.09,-0.76,1.85
2016-11-30,1.11,-0.75,1.86
2016-12-01,1.14,-0.74,1.88
2016-12-02,1.11,-0.75,1.86
2016-12-05,1.13,-0.74,1.8699999999999999
2016-12-06,1.12,-0.72,1.84
2016-12-07,1.1,-0.7,1.8
2016-12-08,1.12,-0.68,1.8000000000000003
2016-12-09,1.15,-0.75,1.9
2016-12-12,1.15,-0.75,1.9
2016-12-13,1.17,-0.75,1.92
2016-12-14,1.27,-0.77,2.04
2016-12-15,1.29,-0.78,2.0700000000000003
2016-12-16,1.28,-0.81,2.09
2016-12-19,1.24,-0.81,2.05
2016-12-20,1.25,-0.8,2.05
2016-12-21,1.21,-0.8,2.01
2016-12-22,1.22,-0.8,2.02
2016-12-23,1.22,-0.8,2.02
2016-12-27,1.28,-0.82,2.1
2016-12-28,1.26,-0.84,2.1
2016-12-29,1.22,-0.82,2.04
2016-12-30,1.2,-0.79,1.99
2017-01-03,1.22,-0.78,2.0
2017-01-04,1.24,-0.79,2.0300000000000002
2017-01-05,1.17,-0.77,1.94
2017-01-06,1.22,-0.72,1.94
2017-01-09,1.21,-0.74,1.95
2017-01-10,1.19,-0.74,1.93
2017-01-11,1.2,-0.72,1.92
2017-01-12,1.18,-0.72,1.9
2017-01-13,1.21,-0.72,1.93
2017-01-17,1.17,-0.75,1.92
2017-01-18,1.23,-0.74,1.97
2017-01-19,1.25,-0.71,1.96
2017-01-20,1.2,-0.7,1.9
2017-01-23,1.16,-0.68,1.8399999999999999
2017-01-24,1.21,-0.68,1.8900000000000001
2017-01-25,1.23,-0.67,1.9
2017-01-26,1.21,-0.65,1.8599999999999999
2017-01-27,1.22,-0.66,1.88
2017-01-30,1.22,-0.66,1.88
2017-01-31,1.19,-0.68,1.87
2017-02-01,1.22,-0.71,1.93
2017-02-02,1.21,-0.74,1.95
2017-02-03,1.21,-0.73,1.94
2017-02-06,1.16,-0.76,1.92
2017-02-07,1.16,-0.79,1.95
2017-02-08,1.15,-0.79,1.94
2017-02-09,1.2,-0.8,2.0
2017-02-10,1.2,-0.78,1.98
2017-02-13,1.2,-0.8,2.0
2017-02-14,1.25,-0.81,2.06
2017-02-15,1.27,-0.81,2.08
2017-02-16,1.22,-0.8,2.02
2017-02-17,1.21,-0.81,2.02
2017-02-21,1.22,-0.86,2.08
2017-02-22,1.22,-0.91,2.13
2017-02-23,1.18,-0.89,2.07
2017-02-24,1.12,-0.96,2.08
2017-02-27,1.2,-0.95,2.15
2017-02-28,1.22,-0.91,2.13
2017-03-01,1.29,-0.88,2.17
2017-03-02,1.32,-0.85,2.17
2017-03-03,1.32,-0.86,2.18
2017-03-06,1.31,-0.83,2.14
2017-03-07,1.32,-0.88,2.2
2017-03-08,1.36,-0.88,2.24
2017-03-09,1.37,-0.85,2.22
2017-03-10,1.36,-0.86,2.22
2017-03-13,1.4,-0.83,2.23
2017-03-14,1.4,-0.81,2.21
2017-03-15,1.33,-0.82,2.15
2017-03-16,1.35,-0.82,2.17
2017-03-17,1.33,-0.78,2.1100000000000003
2017-03-20,1.3,-0.78,2.08
2017-03-21,1.27,-0.76,2.0300000000000002
2017-03-22,1.27,-0.77,2.04
2017-03-23,1.26,-0.77,2.0300000000000002
2017-03-24,1.26,-0.74,2.0
2017-03-27,1.27,-0.74,2.01
2017-03-28,1.3,-0.71,2.01
2017-03-29,1.26,-0.72,1.98
2017-03-30,1.28,-0.75,2.0300000000000002
2017-03-31,1.27,-0.73,2.0
2017-04-03,1.24,-0.78,2.02
2017-04-04,1.25,-0.84,2.09
2017-04-05,1.24,-0.79,2.0300000000000002
2017-04-06,1.24,-0.8,2.04
2017-04-07,1.29,-0.8,2.09
2017-04-10,1.29,-0.83,2.12
2017-04-11,1.24,-0.84,2.08
2017-04-12,1.24,-0.86,2.1
2017-04-13,1.21,-0.87,2.08
2017-04-18,1.18,-0.87,2.05
2017-04-19,1.19,-0.84,2.03
2017-04-20,1.21,-0.79,2.0
2017-04-21,1.2,-0.82,2.02
2017-04-24,1.25,-0.7,1.95
2017-04-25,1.29,-0.68,1.9700000000000002
2017-04-26,1.28,-0.69,1.97
2017-04-27,1.25,-0.7,1.95
2017-04-28,1.28,-0.73,2.01
2017-05-02,1.27,-0.73,2.0
2017-05-03,1.3,-0.73,2.0300000000000002
2017-05-04,1.32,-0.73,2.05
2017-05-05,1.32,-0.72,2.04
2017-05-08,1.33,-0.68,2.0100000000000002
2017-05-09,1.37,-0.66,2.0300000000000002
2017-05-10,1.35,-0.68,2.0300000000000002
2017-05-11,1.35,-0.66,2.0100000000000002
2017-05-12,1.29,-0.68,1.9700000000000002
2017-05-15,1.31,-0.68,1.9900000000000002
2017-05-16,1.29,-0.68,1.9700000000000002
2017-05-17,1.26,-0.67,1.9300000000000002
2017-05-18,1.27,-0.7,1.97
2017-05-19,1.28,-0.69,1.97
2017-05-22,1.29,-0.69,1.98
2017-05-23,1.31,-0.64,1.9500000000000002
2017-05-24,1.29,-0.66,1.9500000000000002
2017-05-25,1.3,-0.68,1.98
2017-05-26,1.3,-0.69,1.99
2017-05-30,1.28,-0.72,2.0
2017-05-31,1.28,-0.71,1.99
2017-06-01,1.28,-0.72,2.0
2017-06-02,1.28,-0.72,2.0
2017-06-06,1.3,-0.73,2.0300000000000002
2017-06-07,1.32,-0.74,2.06
2017-06-08,1.33,-0.72,2.05
2017-06-09,1.35,-0.74,2.09
2017-06-12,1.35,-0.74,2.09
2017-06-13,1.38,-0.72,2.0999999999999996
2017-06-14,1.35,-0.7,2.05
2017-06-15,1.35,-0.67,2.02
2017-06-16,1.32,-0.64,1.96
2017-06-19,1.36,-0.66,2.02
2017-06-20,1.36,-0.66,2.02
2017-06-21,1.36,-0.66,2.02
2017-06-22,1.34,-0.63,1.9700000000000002
2017-06-23,1.34,-0.62,1.96
2017-06-26,1.36,-0.63,1.9900000000000002
2017-06-27,1.38,-0.6,1.98
2017-06-28,1.34,-0.58,1.92
2017-06-29,1.38,-0.58,1.96
2017-06-30,1.38,-0.58,1.96
2017-07-03,1.41,-0.59,2.0
2017-07-05,1.41,-0.61,2.02
2017-07-06,1.4,-0.6,2.0
2017-07-07,1.4,-0.59,1.9899999999999998
2017-07-10,1.4,-0.62,2.02
2017-07-11,1.37,-0.6,1.9700000000000002
2017-07-12,1.35,-0.62,1.9700000000000002
2017-07-13,1.37,-0.63,2.0
2017-07-14,1.35,-0.63,1.98
2017-07-17,1.36,-0.63,1.9900000000000002
2017-07-18,1.36,-0.63,1.9900000000000002
2017-07-19,1.37,-0.65,2.02
2017-07-20,1.37,-0.64,2.0100000000000002
2017-07-21,1.36,-0.66,2.02
2017-07-24,1.37,-0.66,2.0300000000000002
2017-07-25,1.4,-0.67,2.07
2017-07-26,1.36,-0.66,2.02
2017-07-27,1.36,-0.68,2.04
2017-07-28,1.34,-0.66,2.0
2017-07-31,1.34,-0.68,2.02
2017-08-01,1.34,-0.69,2.0300000000000002
2017-08-02,1.36,-0.7,2.06
2017-08-03,1.34,-0.69,2.0300000000000002
2017-08-04,1.36,-0.69,2.05
2017-08-07,1.36,-0.68,2.04
2017-08-08,1.36,-0.68,2.04
2017-08-09,1.33,-0.7,2.0300000000000002
2017-08-10,1.33,-0.69,2.02
2017-08-11,1.3,-0.72,2.02
2017-08-14,1.33,-0.72,2.05
2017-08-15,1.35,-0.72,2.0700000000000003
2017-08-16,1.33,-0.71,2.04
2017-08-17,1.32,-0.71,2.0300000000000002
2017-08-18,1.33,-0.72,2.05
2017-08-21,1.32,-0.71,2.0300000000000002
2017-08-22,1.33,-0.72,2.05
2017-08-23,1.32,-0.72,2.04
2017-08-24,1.33,-0.73,2.06
2017-08-25,1.35,-0.73,2.08
2017-08-28,1.33,-0.74,2.0700000000000003
2017-08-29,1.33,-0.73,2.06
2017-08-30,1.33,-0.73,2.06
2017-08-31,1.33,-0.73,2.06
2017-09-01,1.35,-0.73,2.08
2017-09-05,1.3,-0.74,2.04
2017-09-06,1.3,-0.75,2.05
2017-09-07,1.27,-0.73,2.0
2017-09-08,1.27,-0.76,2.0300000000000002
2017-09-11,1.32,-0.76,2.08
2017-09-12,1.33,-0.75,2.08
2017-09-13,1.35,-0.73,2.08
2017-09-14,1.37,-0.73,2.1
2017-09-15,1.39,-0.71,2.0999999999999996
2017-09-18,1.4,-0.71,2.11
2017-09-19,1.4,-0.73,2.13
2017-09-20,1.45,-0.7,2.15
2017-09-21,1.45,-0.68,2.13
2017-09-22,1.46,-0.68,2.14
2017-09-25,1.44,-0.7,2.1399999999999997
2017-09-26,1.45,-0.71,2.16
2017-09-27,1.47,-0.7,2.17
2017-09-28,1.45,-0.69,2.1399999999999997
2017-09-29,1.47,-0.71,2.1799999999999997
2017-10-02,1.49,-0.71,2.2
2017-10-04,1.47,-0.72,2.19
2017-10-05,1.49,-0.7,2.19
2017-10-06,1.54,-0.69,2.23
2017-10-10,1.51,-0.71,2.2199999999999998
2017-10-11,1.51,-0.71,2.2199999999999998
2017-10-12,1.51,-0.7,2.21
2017-10-13,1.51,-0.72,2.23
2017-10-16,1.54,-0.74,2.2800000000000002
2017-10-17,1.54,-0.74,2.2800000000000002
2017-10-18,1.59,-0.73,2.3200000000000003
2017-10-19,1.58,-0.72,2.3
2017-10-20,1.6,-0.72,2.3200000000000003
2017-10-23,1.58,-0.73,2.31
2017-10-24,1.6,-0.72,2.3200000000000003
2017-10-25,1.61,-0.7,2.31
2017-10-26,1.63,-0.71,2.34
2017-10-27,1.59,-0.75,2.34
2017-10-30,1.58,-0.76,2.34
2017-11-01,1.61,-0.75,2.3600000000000003
2017-11-02,1.61,-0.75,2.3600000000000003
2017-11-03,1.63,-0.76,2.3899999999999997
2017-11-06,1.61,-0.77,2.38
2017-11-07,1.63,-0.76,2.3899999999999997
2017-11-08,1.65,-0.77,2.42
2017-11-09,1.63,-0.76,2.3899999999999997
2017-11-10,1.67,-0.75,2.42
2017-11-13,1.7,-0.76,2.46
2017-11-14,1.68,-0.71,2.3899999999999997
2017-11-15,1.68,-0.72,2.4
2017-11-16,1.72,-0.71,2.4299999999999997
2017-11-17,1.73,-0.71,2.44
2017-11-20,1.77,-0.72,2.49
2017-11-21,1.77,-0.73,2.5
2017-11-22,1.74,-0.7,2.44
2017-11-24,1.75,-0.69,2.44
2017-11-27,1.74,-0.7,2.44
2017-11-28,1.75,-0.71,2.46
2017-11-29,1.78,-0.69,2.4699999999999998
2017-11-30,1.78,-0.69,2.4699999999999998
2017-12-01,1.78,-0.7,2.48
2017-12-04,1.8,-0.71,2.51
2017-12-05,1.83,-0.72,2.55
2017-12-06,1.78,-0.74,2.52
2017-12-07,1.8,-0.75,2.55
2017-12-08,1.8,-0.76,2.56
2017-12-11,1.82,-0.75,2.5700000000000003
2017-12-12,1.83,-0.74,2.5700000000000003
2017-12-13,1.79,-0.74,2.5300000000000002
2017-12-14,1.82,-0.73,2.55
2017-12-15,1.84,-0.74,2.58
2017-12-18,1.84,-0.71,2.55
2017-12-19,1.87,-0.71,2.58
2017-12-20,1.87,-0.68,2.5500000000000003
2017-12-21,1.89,-0.66,2.55
2017-12-22,1.91,-0.65,2.56
2017-12-27,1.89,-0.64,2.53
2017-12-28,1.91,-0.63,2.54
2017-12-29,1.89,-0.62,2.51
2018-01-02,1.92,-0.63,2.55
2018-01-03,1.94,-0.63,2.57
2018-01-04,1.96,-0.62,2.58
2018-01-05,1.96,-0.62,2.58
2018-01-08,1.96,-0.62,2.58
2018-01-09,1.98,-0.62,2.6
2018-01-10,1.98,-0.62,2.6
2018-01-11,1.98,-0.62,2.6
2018-01-12,1.99,-0.57,2.56
2018-01-16,2.03,-0.58,2.61
2018-01-17,2.05,-0.58,2.63
2018-01-18,2.05,-0.57,2.6199999999999997
2018-01-19,2.06,-0.59,2.65
2018-01-22,2.08,-0.61,2.69
2018-01-23,2.06,-0.61,2.67
2018-01-24,2.08,-0.59,2.67
2018-01-25,2.08,-0.59,2.67
2018-01-26,2.13,-0.57,2.6999999999999997
2018-01-29,2.11,-0.53,2.6399999999999997
2018-01-30,2.13,-0.54,2.67
2018-01-31,2.14,-0.54,2.68
2018-02-01,2.16,-0.54,2.7
2018-02-02,2.15,-0.55,2.7
2018-02-05,2.08,-0.56,2.64
2018-02-06,2.1,-0.58,2.68
2018-02-07,2.15,-0.57,2.7199999999999998
2018-02-08,2.13,-0.55,2.6799999999999997
2018-02-09,2.05,-0.56,2.61
2018-02-12,2.09,-0.57,2.6599999999999997
2018-02-13,2.1,-0.58,2.68
2018-02-14,2.17,-0.58,2.75
2018-02-15,2.19,-0.56,2.75
2018-02-16,2.21,-0.57,2.78
2018-02-20,2.25,-0.52,2.77
2018-02-21,2.26,-0.53,2.79
2018-02-22,2.25,-0.53,2.7800000000000002
2018-02-23,2.25,-0.55,2.8
2018-02-26,2.22,-0.54,2.7600000000000002
2018-02-27,2.27,-0.53,2.8
2018-02-28,2.25,-0.53,2.7800000000000002
2018-03-01,2.22,-0.56,2.7800000000000002
2018-03-02,2.25,-0.56,2.81
2018-03-05,2.24,-0.57,2.81
2018-03-06,2.25,-0.56,2.81
2018-03-07,2.25,-0.56,2.81
2018-03-08,2.25,-0.54,2.79
2018-03-09,2.27,-0.56,2.83
2018-03-12,2.27,-0.57,2.84
2018-03-13,2.26,-0.59,2.8499999999999996
2018-03-14,2.26,-0.58,2.84
2018-03-15,2.29,-0.58,2.87
2018-03-16,2.31,-0.59,2.9
2018-03-19,2.31,-0.6,2.91
2018-03-20,2.34,-0.59,2.9299999999999997
2018-03-21,2.31,-0.59,2.9
2018-03-22,2.29,-0.61,2.9
2018-03-23,2.28,-0.62,2.9
2018-03-26,2.33,-0.61,2.94
2018-03-27,2.26,-0.62,2.88
2018-03-28,2.28,-0.62,2.9
2018-03-29,2.27,-0.61,2.88
2018-04-03,2.28,-0.6,2.88
2018-04-04,2.28,-0.6,2.88
2018-04-05,2.3,-0.59,2.8899999999999997
2018-04-06,2.27,-0.59,2.86
2018-04-09,2.29,-0.6,2.89
2018-04-10,2.32,-0.59,2.9099999999999997
2018-04-11,2.32,-0.58,2.9
2018-04-12,2.34,-0.58,2.92
2018-04-13,2.37,-0.58,2.95
2018-04-16,2.39,-0.58,2.97
2018-04-17,2.41,-0.58,2.99
2018-04-18,2.42,-0.59,3.01
2018-04-19,2.44,-0.57,3.01
2018-04-20,2.46,-0.56,3.02
2018-04-23,2.49,-0.56,3.0500000000000003
2018-04-24,2.48,-0.56,3.04
2018-04-25,2.49,-0.55,3.04
2018-04-26,2.49,-0.56,3.0500000000000003
2018-04-27,2.49,-0.57,3.06
2018-04-30,2.49,-0.58,3.0700000000000003
2018-05-02,2.49,-0.58,3.0700000000000003
2018-05-03,2.49,-0.59,3.08
2018-05-04,2.51,-0.59,3.0999999999999996
2018-05-07,2.49,-0.59,3.08
2018-05-08,2.51,-0.59,3.0999999999999996
2018-05-09,2.54,-0.58,3.12
2018-05-10,2.54,-0.59,3.13
2018-05-11,2.54,-0.59,3.13
2018-05-14,2.55,-0.57,3.1199999999999997
2018-05-15,2.58,-0.56,3.14
2018-05-16,2.58,-0.57,3.15
2018-05-17,2.57,-0.57,3.1399999999999997
2018-05-18,2.55,-0.57,3.1199999999999997
2018-05-22,2.59,-0.61,3.1999999999999997
2018-05-23,2.53,-0.58,3.11
2018-05-24,2.5,-0.57,3.07
2018-05-25,2.48,-0.61,3.09
2018-05-29,2.32,-0.82,3.1399999999999997
2018-05-30,2.42,-0.72,3.1399999999999997
2018-05-31,2.4,-0.65,3.05
2018-06-01,2.47,-0.64,3.1100000000000003
2018-06-04,2.52,-0.63,3.15
2018-06-05,2.49,-0.63,3.12
2018-06-06,2.52,-0.63,3.15
2018-06-07,2.5,-0.6,3.1
2018-06-08,2.5,-0.65,3.15
2018-06-11,2.52,-0.63,3.15
2018-06-12,2.54,-0.59,3.13
2018-06-13,2.59,-0.6,3.19
2018-06-14,2.59,-0.59,3.1799999999999997
2018-06-15,2.55,-0.63,3.1799999999999997
2018-06-18,2.56,-0.62,3.18
2018-06-19,2.54,-0.64,3.18
2018-06-20,2.56,-0.63,3.19
2018-06-21,2.56,-0.65,3.21
2018-06-22,2.56,-0.67,3.23
2018-06-25,2.54,-0.67,3.21
2018-06-26,2.53,-0.68,3.21
2018-06-27,2.52,-0.69,3.21
2018-06-28,2.52,-0.68,3.2
2018-06-29,2.52,-0.64,3.16
2018-07-02,2.57,-0.68,3.25
2018-07-03,2.53,-0.67,3.1999999999999997
2018-07-05,2.55,-0.64,3.19
2018-07-06,2.53,-0.66,3.19
2018-07-09,2.57,-0.66,3.23
2018-07-10,2.59,-0.65,3.2399999999999998
2018-07-11,2.58,-0.65,3.23
2018-07-12,2.6,-0.64,3.24
2018-07-13,2.59,-0.65,3.2399999999999998
2018-07-16,2.59,-0.63,3.2199999999999998
2018-07-17,2.62,-0.63,3.25
2018-07-18,2.6,-0.64,3.24
2018-07-19,2.6,-0.64,3.24
2018-07-20,2.6,-0.64,3.24
2018-07-23,2.64,-0.62,3.2600000000000002
2018-07-24,2.63,-0.61,3.2399999999999998
2018-07-25,2.66,-0.62,3.2800000000000002
2018-07-26,2.69,-0.6,3.29
2018-07-27,2.67,-0.6,3.27
2018-07-30,2.66,-0.59,3.25
2018-07-31,2.67,-0.59,3.26
2018-08-01,2.67,-0.57,3.2399999999999998
2018-08-02,2.66,-0.56,3.22
2018-08-03,2.63,-0.6,3.23
2018-08-06,2.64,-0.59,3.23
2018-08-07,2.68,-0.59,3.27
2018-08-08,2.68,-0.6,3.2800000000000002
2018-08-09,2.64,-0.61,3.25
2018-08-10,2.61,-0.64,3.25
2018-08-13,2.61,-0.65,3.26
2018-08-14,2.63,-0.65,3.28
2018-08-15,2.61,-0.64,3.25
2018-08-16,2.63,-0.65,3.28
2018-08-17,2.61,-0.65,3.26
2018-08-20,2.6,-0.65,3.25
2018-08-21,2.61,-0.61,3.2199999999999998
2018-08-22,2.6,-0.6,3.2
2018-08-23,2.61,-0.59,3.1999999999999997
2018-08-24,2.63,-0.61,3.2399999999999998
2018-08-27,2.67,-0.59,3.26
2018-08-28,2.67,-0.59,3.26
2018-08-29,2.67,-0.58,3.25
2018-08-30,2.64,-0.59,3.23
2018-08-31,2.62,-0.6,3.22
2018-09-04,2.66,-0.6,3.2600000000000002
2018-09-05,2.66,-0.58,3.24
2018-09-06,2.64,-0.57,3.21
2018-09-07,2.71,-0.57,3.28
2018-09-10,2.73,-0.55,3.2800000000000002
2018-09-11,2.76,-0.54,3.3
2018-09-12,2.74,-0.55,3.29
2018-09-13,2.76,-0.56,3.32
2018-09-14,2.78,-0.55,3.33
2018-09-17,2.78,-0.54,3.32
2018-09-18,2.81,-0.54,3.35
2018-09-19,2.81,-0.53,3.34
2018-09-20,2.81,-0.53,3.34
2018-09-21,2.81,-0.54,3.35
2018-09-24,2.83,-0.54,3.37
2018-09-25,2.83,-0.52,3.35
2018-09-26,2.83,-0.5,3.33
2018-09-27,2.83,-0.51,3.34
2018-09-28,2.81,-0.52,3.33
2018-10-01,2.82,-0.53,3.3499999999999996
2018-10-02,2.82,-0.57,3.3899999999999997
2018-10-04,2.87,-0.52,3.39
2018-10-05,2.88,-0.52,3.4
2018-10-09,2.88,-0.54,3.42
2018-10-10,2.88,-0.53,3.41
2018-10-11,2.85,-0.55,3.4000000000000004
2018-10-12,2.85,-0.55,3.4000000000000004
2018-10-15,2.85,-0.57,3.42
2018-10-16,2.87,-0.56,3.43
2018-10-17,2.89,-0.58,3.47
2018-10-18,2.87,-0.58,3.45
2018-10-19,2.92,-0.63,3.55
2018-10-22,2.92,-0.59,3.51
2018-10-23,2.89,-0.61,3.5
2018-10-24,2.84,-0.62,3.46
2018-10-25,2.86,-0.63,3.4899999999999998
2018-10-26,2.81,-0.64,3.45
2018-10-29,2.81,-0.62,3.43
2018-10-30,2.84,-0.63,3.4699999999999998
2018-10-31,2.87,-0.63,3.5
2018-11-01,2.84,-0.61,3.4499999999999997
2018-11-02,2.91,-0.61,3.52
2018-11-05,2.91,-0.62,3.5300000000000002
2018-11-06,2.93,-0.62,3.5500000000000003
2018-11-07,2.96,-0.6,3.56
2018-11-08,2.98,-0.59,3.57
2018-11-09,2.94,-0.6,3.54
2018-11-13,2.89,-0.58,3.47
2018-11-14,2.86,-0.58,3.44
2018-11-15,2.86,-0.61,3.4699999999999998
2018-11-16,2.81,-0.59,3.4
2018-11-19,2.79,-0.58,3.37
2018-11-20,2.79,-0.6,3.39
2018-11-21,2.81,-0.58,3.39
2018-11-23,2.81,-0.59,3.4
2018-11-26,2.84,-0.58,3.42
2018-11-27,2.83,-0.58,3.41
2018-11-28,2.81,-0.59,3.4
